description,hashtag,tag_accounts,description_Emoji,description_Language,description_Translated,clean_text,Hobby,Skincare_Treatment,Work_Event,Fitness,Lifestyle_Health,Shop_Business_Advertisement,Beauty_Makeup,Travel_Celebrations,Food,Life_Happiness,dominant_topic,polarity,neg,neu,pos,compound
"Be like Archie. Focus on brightest things in life. Life can be uncertain and scary just like fireworks to dogs. Be strong, work hard and we can reach heights. Happy birthday Singapore. Archie celebrating National Day. @sauravsahusg  @sauravsahu25 @sujatha.sureshkumar",,@sauravsahusg @sauravsahu25 @sujatha,,en,"Be like Archie. Focus on brightest things in life. Life can be uncertain and scary just like fireworks to dogs. Be strong, work hard and we can reach heights. Happy birthday Singapore. Archie celebrating National Day. @sauravsahusg  @sauravsahu25 @sujatha.sureshkumar",like archi focu brightest thing life life uncertain scari like firework dog strong work hard reach height happi birthday singapor archi celebr nation  sureshkumar,0.2,0.01,0.69,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1,"{'neg': 0.106, 'neu': 0.5, 'pos': 0.394, 'compound': 0.8689}",0.106,0.5,0.394,0.8689
Joy and bliss can come from little things in life. Just like how I make my hoomans happy. @sauravsahusg @sauravsahu25 @sujatha.sureshkumar,,@sauravsahusg @sauravsahu25 @sujatha,,en,Joy and bliss can come from little things in life. Just like how I make my hoomans happy. @sauravsahusg @sauravsahu25 @sujatha.sureshkumar, bliss come littl thing life like make hooman happi sureshkumar,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,5,"{'neg': 0.0, 'neu': 0.563, 'pos': 0.437, 'compound': 0.7351}",0.0,0.563,0.437,0.7351
Archie and Mama loves ♥️♥️♥️ @sauravsahu25 @sauravsahusg @sujatha.sureshkumar,,@sauravsahu25 @sauravsahusg @sujatha,heart suit,et,Archie and Mama loves  @sauravsahu25 @sauravsahusg @sujatha.sureshkumar,archi mama love sureshkumar,0.05,0.05,0.05,0.05,0.05,0.55,0.05,0.05,0.05,0.05,9,"{'neg': 0.0, 'neu': 0.417, 'pos': 0.583, 'compound': 0.6369}",0.0,0.417,0.583,0.6369
"When mama thinks I can fit into anything and I shall do it for once to fit into teeny tiny box. After all mama is holding to a TREAT!! 😋😋😋
@sauravsahu25 @sujatha.sureshkumar",,@sauravsahu25 @sujatha,face savoring food,en,"When mama thinks I can fit into anything and I shall do it for once to fit into teeny tiny box. After all mama is holding to a TREAT!! 
@sauravsahu25 @sujatha.sureshkumar",mama think  anyth shall  teeni tini  mama hold treat sureshkumar,0.03,0.27,0.53,0.03,0.03,0.03,0.03,0.03,0.03,0.03,1,"{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.4019}",0.0,0.769,0.231,0.4019
What the world needs today is compassion and precaution. Chill out like Archie and Crockie. 😀,,,grinning face,en,What the world needs today is compassion and precaution. Chill out like Archie and Crockie. ,world need today compass precaut chill like archi crocki ,0.03,0.03,0.77,0.03,0.03,0.03,0.03,0.03,0.03,0.03,1,"{'neg': 0.0, 'neu': 0.762, 'pos': 0.238, 'compound': 0.3612}",0.0,0.762,0.238,0.3612
Brotherhood,,,,en,Brotherhood,brotherhood,0.01,0.01,0.01,0.31,0.01,0.01,0.01,0.01,0.01,0.59,8,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0
"TGIF!
#Dog #DogsOfInstagram #Puppy #Dogs #Pet #InstaDog 
#Dogstagram #Petstagram 
#DogLover #DogOfTheDay @sauravsahu25 @sauravsahusg @sujatha.sureshkumar @woofwooftv #beer #dog #sgdogfestival #dogoftheday  #dogsofinstagram #doglife #doggo #dogstagram  #doggy #doggystyles #beagle #beaglesofinstagram #beagleworld_feature #beaglegang #beaglelife #beaglemania #beagleworld",#Dog #DogsOfInstagram #Puppy #Dogs #Pet #InstaDog #Dogstagram #Petstagram #DogLover #DogOfTheDay #beer #dog #sgdogfestival #dogoftheday #dogsofinstagram #doglife #doggo #dogstagram #doggy #doggystyles #beagle #beaglesofinstagram #beagleworld_feature #beaglegang #beaglelife #beaglemania #beagleworld,@sauravsahu25 @sauravsahusg @sujatha @woofwooftv,,en,"TGIF!
#Dog #DogsOfInstagram #Puppy #Dogs #Pet #InstaDog 
#Dogstagram #Petstagram 
#DogLover #DogOfTheDay @sauravsahu25 @sauravsahusg @sujatha.sureshkumar @woofwooftv #beer #dog #sgdogfestival #dogoftheday  #dogsofinstagram #doglife #doggo #dogstagram  #doggy #doggystyles #beagle #beaglesofinstagram #beagleworld_feature #beaglegang #beaglelife #beaglemania #beagleworld",tgif  dogsofinstagram puppi dog  instadog dogstagram petstagram doglov dogoftheday sureshkumar beer  sgdogfestiv dogoftheday dogsofinstagram doglif doggo dogstagram doggi doggystyl beagl beaglesofinstagram beagleworld featur beaglegang beaglelif beaglemania beagleworld,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.35,0.21,0.12,4,"{'neg': 0.0, 'neu': 0.887, 'pos': 0.113, 'compound': 0.5106}",0.0,0.887,0.113,0.5106
"From someone who doesn't like waters to someone who considers swimming.
@sauravsahu25 @sauravsahusg @sujatha.sureshkumar",,@sauravsahu25 @sauravsahusg @sujatha,,en,"From someone who doesn't like waters to someone who considers swimming.
@sauravsahu25 @sauravsahusg @sujatha.sureshkumar",someon like water someon consid swim sureshkumar,0.03,0.03,0.03,0.03,0.7,0.03,0.03,0.03,0.03,0.03,2,"{'neg': 0.0, 'neu': 0.706, 'pos': 0.294, 'compound': 0.3612}",0.0,0.706,0.294,0.3612
"Sherlock paws.
#Dog #DogsOfInstagram #Puppy #Dogs #Pet #InstaDog 
#Dogstagram #Petstagram 
#DogLover #DogOfTheDay @sauravsahu25 @sauravsahusg @sujatha.sureshkumar @woofwooftv #beer #dog #sgdogfestival #dogoftheday  #dogsofinstagram #doglife #doggo #dogstagram  #doggy #doggystyles #beagle #beaglesofinstagram #beagleworld_feature #beaglegang #beaglelife #beaglemania #beagleworld",#Dog #DogsOfInstagram #Puppy #Dogs #Pet #InstaDog #Dogstagram #Petstagram #DogLover #DogOfTheDay #beer #dog #sgdogfestival #dogoftheday #dogsofinstagram #doglife #doggo #dogstagram #doggy #doggystyles #beagle #beaglesofinstagram #beagleworld_feature #beaglegang #beaglelife #beaglemania #beagleworld,@sauravsahu25 @sauravsahusg @sujatha @woofwooftv,,en,"Sherlock paws.
#Dog #DogsOfInstagram #Puppy #Dogs #Pet #InstaDog 
#Dogstagram #Petstagram 
#DogLover #DogOfTheDay @sauravsahu25 @sauravsahusg @sujatha.sureshkumar @woofwooftv #beer #dog #sgdogfestival #dogoftheday  #dogsofinstagram #doglife #doggo #dogstagram  #doggy #doggystyles #beagle #beaglesofinstagram #beagleworld_feature #beaglegang #beaglelife #beaglemania #beagleworld",sherlock paw  dogsofinstagram puppi dog  instadog dogstagram petstagram doglov dogoftheday sureshkumar beer  sgdogfestiv dogoftheday dogsofinstagram doglif doggo dogstagram doggi doggystyl beagl beaglesofinstagram beagleworld featur beaglegang beaglelif beaglemania beagleworld,0.01,0.01,0.01,0.01,0.01,0.01,0.38,0.51,0.01,0.08,4,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0
"Is it Noah's Ark? Or is it Marina bay sands? 
Archie's interest for royal paw ambassador.
 @sauravsahu25 @sauravsahusg @sujatha.sureshkumar",,@sauravsahu25 @sauravsahusg @sujatha,,en,"Is it Noah's Ark? Or is it Marina bay sands? 
Archie's interest for royal paw ambassador.
 @sauravsahu25 @sauravsahusg @sujatha.sureshkumar",noah   marina  sand archi  interest royal  ambassador sureshkumar,0.02,0.02,0.02,0.82,0.02,0.02,0.02,0.02,0.02,0.02,3,"{'neg': 0.0, 'neu': 0.7, 'pos': 0.3, 'compound': 0.4588}",0.0,0.7,0.3,0.4588
COCONUT WATER.😋😋 @sauravsahu25 @sauravsahusg @sujatha.sureshkumar,,@sauravsahu25 @sauravsahusg @sujatha,face savoring food,id,COCONUT WATER. @sauravsahu25 @sauravsahusg @sujatha.sureshkumar,coconut water sureshkumar,0.02,0.02,0.02,0.02,0.02,0.02,0.82,0.02,0.02,0.02,6,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0
"Just remember to take a slide and have fun! @sauravsahu25 @sauravsahusg @sujatha.sureshkumar
#Dog #DogsOfInstagram #Puppy #Dogs #Pet #InstaDog 
#Dogstagram #Petstagram 
#DogLover #DogOfTheDay @sauravsahu25 @sauravsahusg @sujatha.sureshkumar @woofwooftv #beer #dog #sgdogfestival #dogoftheday  #dogsofinstagram #doglife #doggo #dogstagram  #doggy #doggystyles #beagle #beaglesofinstagram #beagleworld_feature #beaglegang #beaglelife #beaglemania #beagleworld_feature",#Dog #DogsOfInstagram #Puppy #Dogs #Pet #InstaDog #Dogstagram #Petstagram #DogLover #DogOfTheDay #beer #dog #sgdogfestival #dogoftheday #dogsofinstagram #doglife #doggo #dogstagram #doggy #doggystyles #beagle #beaglesofinstagram #beagleworld_feature #beaglegang #beaglelife #beaglemania #beagleworld_feature,@sauravsahu25 @sauravsahusg @sujatha @sauravsahu25 @sauravsahusg @sujatha @woofwooftv,,en,"Just remember to take a slide and have fun! @sauravsahu25 @sauravsahusg @sujatha.sureshkumar
#Dog #DogsOfInstagram #Puppy #Dogs #Pet #InstaDog 
#Dogstagram #Petstagram 
#DogLover #DogOfTheDay @sauravsahu25 @sauravsahusg @sujatha.sureshkumar @woofwooftv #beer #dog #sgdogfestival #dogoftheday  #dogsofinstagram #doglife #doggo #dogstagram  #doggy #doggystyles #beagle #beaglesofinstagram #beagleworld_feature #beaglegang #beaglelife #beaglemania #beagleworld_feature",rememb take slide  sureshkumar  dogsofinstagram puppi dog  instadog dogstagram petstagram doglov dogoftheday sureshkumar beer  sgdogfestiv dogoftheday dogsofinstagram doglif doggo dogstagram doggi doggystyl beagl beaglesofinstagram beagleworld featur beaglegang beaglelif beaglemania beagleworld featur,0.02,0.02,0.61,0.02,0.02,0.02,0.23,0.02,0.02,0.02,1,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0
It's Amazon prime video time. Good times with crazy friends make beautiful memories. #amazonsg #amazonpetssg,#amazonsg #amazonpetssg,,,en,It's Amazon prime video time. Good times with crazy friends make beautiful memories. #amazonsg #amazonpetssg,amazon prime video time good time crazi friend make beauti memori amazonsg amazonpetssg,0.02,0.02,0.02,0.02,0.02,0.82,0.02,0.02,0.02,0.02,9,"{'neg': 0.0, 'neu': 0.562, 'pos': 0.438, 'compound': 0.7783}",0.0,0.562,0.438,0.7783
"I want Kizhukatai.
@sauravsahu25 @sauravsahusg @sujatha.sureshkumar @woofwooftv #beer #dog #sgdogfestival #dogoftheday  #dogsofinstagram #doglife #doggo #dogstagram  #doggy #doggystyles #beagle #beaglesofinstagram #beagleworld_feature #beaglegang #beaglelife #beaglemania #beagleworld",#beer #dog #sgdogfestival #dogoftheday #dogsofinstagram #doglife #doggo #dogstagram #doggy #doggystyles #beagle #beaglesofinstagram #beagleworld_feature #beaglegang #beaglelife #beaglemania #beagleworld,@sauravsahu25 @sauravsahusg @sujatha @woofwooftv,,en,"I want Kizhukatai.
@sauravsahu25 @sauravsahusg @sujatha.sureshkumar @woofwooftv #beer #dog #sgdogfestival #dogoftheday  #dogsofinstagram #doglife #doggo #dogstagram  #doggy #doggystyles #beagle #beaglesofinstagram #beagleworld_feature #beaglegang #beaglelife #beaglemania #beagleworld",want kizhukatai sureshkumar beer  sgdogfestiv dogoftheday dogsofinstagram doglif doggo dogstagram doggi doggystyl beagl beaglesofinstagram beagleworld featur beaglegang beaglelif beaglemania beagleworld,0.05,0.05,0.55,0.05,0.05,0.05,0.05,0.05,0.05,0.05,1,"{'neg': 0.0, 'neu': 0.936, 'pos': 0.064, 'compound': 0.0772}",0.0,0.936,0.064,0.0772
"Nelson Mandela once said Remember to smile. 
I say keep a treat ready to make it BIG.
@sauravsahu25 @sauravsahusg @sujatha.sureshkumar",,@sauravsahu25 @sauravsahusg @sujatha,,en,"Nelson Mandela once said Remember to smile. 
I say keep a treat ready to make it BIG.
@sauravsahu25 @sauravsahusg @sujatha.sureshkumar",nelson mandela said rememb smile  keep treat readi make  sureshkumar,0.03,0.03,0.5,0.3,0.03,0.03,0.03,0.03,0.03,0.03,1,"{'neg': 0.0, 'neu': 0.606, 'pos': 0.394, 'compound': 0.6369}",0.0,0.606,0.394,0.6369
"With no treat and effort, my uncle has become a beagle’s favourite! How does he even do that? 😄",,,grinning face with smiling eyes,en,"With no treat and effort, my uncle has become a beagles favourite! How does he even do that? ",treat effort uncl becom beagl favourit even ,0.01,0.01,0.01,0.01,0.01,0.01,0.34,0.56,0.01,0.06,4,"{'neg': 0.0, 'neu': 0.69, 'pos': 0.31, 'compound': 0.4019}",0.0,0.69,0.31,0.4019
Family 🥰😍❤️ @sauravsahu25 @sauravsahusg @sujatha.sureshkumar,,@sauravsahu25 @sauravsahusg @sujatha,"smiling face with hearts, red heart, smiling face with heart-eyes",et,Family  @sauravsahu25 @sauravsahusg @sujatha.sureshkumar,famili sureshkumar,0.01,0.01,0.01,0.01,0.01,0.01,0.4,0.49,0.01,0.07,4,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0
Joy of stealing the foot wear!,,,,en,Joy of stealing the foot wear!, steal foot wear ,0.0,0.0,0.1,0.0,0.0,0.0,0.34,0.47,0.0,0.06,4,"{'neg': 0.615, 'neu': 0.385, 'pos': 0.0, 'compound': -0.4939}",0.615,0.385,0.0,-0.4939
On his own this week. ☺️ @sauravsahu25 @sauravsahusg @sujatha.sureshkumar,,@sauravsahu25 @sauravsahusg @sujatha,smiling face,en,On his own this week.  @sauravsahu25 @sauravsahusg @sujatha.sureshkumar,week sureshkumar,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.85,0.02,0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0
Archie's favorite sport - finding shuttle cork. @sauravsahu25 @sauravsahusg @sujatha.sureshkumar,,@sauravsahu25 @sauravsahusg @sujatha,,en,Archie's favorite sport - finding shuttle cork. @sauravsahu25 @sauravsahusg @sujatha.sureshkumar,archi  favorit sport find shuttl cork sureshkumar,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.55,8,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0
Archie with his favorite toy. ☺️ @sauravsahu25 @sauravsahusg @sujatha.sureshkumar,,@sauravsahu25 @sauravsahusg @sujatha,smiling face,en,Archie with his favorite toy.  @sauravsahu25 @sauravsahusg @sujatha.sureshkumar,archi favorit  sureshkumar,0.02,0.02,0.85,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0
"Roll here, roll there... Roll roll roll #amazonsg #amazonpetssg",#amazonsg #amazonpetssg,,,it,"Roll here, roll there... Roll roll roll #amazonsg #amazonpetssg",roll roll roll roll roll amazonsg amazonpetssg,0.02,0.02,0.82,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0
"Aum mani padme hum....
Treat Treat Treat #amazonsg #amazonpetssg",#amazonsg #amazonpetssg,,,ro,"Aum mani padme hum....
Treat Treat Treat #amazonsg #amazonpetssg", mani padm  treat treat treat amazonsg amazonpetssg,0.05,0.05,0.55,0.05,0.05,0.05,0.05,0.05,0.05,0.05,1,"{'neg': 0.0, 'neu': 0.331, 'pos': 0.669, 'compound': 0.7964}",0.0,0.331,0.669,0.7964
A bundle of surprises with #amazonsg #amazonpetssg,#amazonsg #amazonpetssg,,,en,A bundle of surprises with #amazonsg #amazonpetssg,bundl surpris amazonsg amazonpetssg,0.03,0.03,0.77,0.03,0.03,0.03,0.03,0.03,0.03,0.03,1,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0
When a smile can warm up the whole surrounding. @sauravsahusg @sauravsahu25 @sujatha.sureshkumar,,@sauravsahusg @sauravsahu25 @sujatha,,en,When a smile can warm up the whole surrounding. @sauravsahusg @sauravsahu25 @sujatha.sureshkumar,smile warm whole surround sureshkumar,0.03,0.37,0.03,0.03,0.03,0.03,0.03,0.03,0.37,0.03,7,"{'neg': 0.0, 'neu': 0.405, 'pos': 0.595, 'compound': 0.5267}",0.0,0.405,0.595,0.5267
When Archie and daddy are in opposite sides and Archie swims towards daddy. Daddy love ♥️♥️♥️ @sauravsahu25 @sauravsahusg  @sujatha.sureshkumar,,@sauravsahu25 @sauravsahusg @sujatha,heart suit,en,When Archie and daddy are in opposite sides and Archie swims towards daddy. Daddy love  @sauravsahu25 @sauravsahusg  @sujatha.sureshkumar,archi daddi opposit side archi swim toward daddi daddi love sureshkumar,0.02,0.02,0.82,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1,"{'neg': 0.0, 'neu': 0.704, 'pos': 0.296, 'compound': 0.6369}",0.0,0.704,0.296,0.6369
"This is how I melt Mama's heart. ♥️♥️
@sauravsahu25 @sauravsahusg @sujatha.sureshkumar",,@sauravsahu25 @sauravsahusg @sujatha,heart suit,et,"This is how I melt Mama's heart. 
@sauravsahu25 @sauravsahusg @sujatha.sureshkumar",melt mama  heart sureshkumar,0.35,0.01,0.01,0.01,0.01,0.01,0.01,0.55,0.01,0.01,4,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0
Archie's 2nd birthday,,,,en,Archie's 2nd birthday,archi   birthday,0.7,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,5,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0
Thank you for the beautiful portrait @vasuscribbles!,,@vasuscribbles,,en,Thank you for the beautiful portrait @vasuscribbles!,thank beauti portrait ,0.01,0.01,0.01,0.01,0.87,0.01,0.01,0.01,0.01,0.01,2,"{'neg': 0.0, 'neu': 0.444, 'pos': 0.556, 'compound': 0.3612}",0.0,0.444,0.556,0.3612
"It’s Friday night. Time to be a hero and rescue some wine trapped in a bottle.
#Dog #DogsOfInstagram #Puppy #Dogs #Pet #InstaDog 
#Dogstagram #Petstagram 
#DogLover #DogOfTheDay @sauravsahu25 @sauravsahusg @sujatha.sureshkumar @woofwooftv #beer #dog #sgdogfestival #dogoftheday  #dogsofinstagram #doglife #doggo #dogstagram  #doggy #doggystyles #beagle #beaglesofinstagram #beagleworld_feature #beaglegang #beaglelife #beaglemania #beagleworld",#Dog #DogsOfInstagram #Puppy #Dogs #Pet #InstaDog #Dogstagram #Petstagram #DogLover #DogOfTheDay #beer #dog #sgdogfestival #dogoftheday #dogsofinstagram #doglife #doggo #dogstagram #doggy #doggystyles #beagle #beaglesofinstagram #beagleworld_feature #beaglegang #beaglelife #beaglemania #beagleworld,@sauravsahu25 @sauravsahusg @sujatha @woofwooftv,,en,"Its Friday night. Time to be a hero and rescue some wine trapped in a bottle.
#Dog #DogsOfInstagram #Puppy #Dogs #Pet #InstaDog 
#Dogstagram #Petstagram 
#DogLover #DogOfTheDay @sauravsahu25 @sauravsahusg @sujatha.sureshkumar @woofwooftv #beer #dog #sgdogfestival #dogoftheday  #dogsofinstagram #doglife #doggo #dogstagram  #doggy #doggystyles #beagle #beaglesofinstagram #beagleworld_feature #beaglegang #beaglelife #beaglemania #beagleworld",friday night time hero rescu wine trap bottl  dogsofinstagram puppi dog  instadog dogstagram petstagram doglov dogoftheday sureshkumar beer  sgdogfestiv dogoftheday dogsofinstagram doglif doggo dogstagram doggi doggystyl beagl beaglesofinstagram beagleworld featur beaglegang beaglelif beaglemania beagleworld,0.03,0.03,0.77,0.03,0.03,0.03,0.03,0.03,0.03,0.03,1,"{'neg': 0.061, 'neu': 0.844, 'pos': 0.095, 'compound': 0.3182}",0.061,0.844,0.095,0.3182
"Don't disturb! Its netflix time.
#Dog #DogsOfInstagram #Puppy #Dogs #Pet #InstaDog 
#Dogstagram #Petstagram 
#DogLover #DogOfTheDay @sauravsahu25 @sauravsahusg @sujatha.sureshkumar @woofwooftv #beer #dog #sgdogfestival #dogoftheday  #dogsofinstagram #doglife #doggo #dogstagram  #doggy #doggystyles #beagle #beaglesofinstagram #beagleworld_feature #beaglegang #beaglelife #beaglemania #beagleworld",#Dog #DogsOfInstagram #Puppy #Dogs #Pet #InstaDog #Dogstagram #Petstagram #DogLover #DogOfTheDay #beer #dog #sgdogfestival #dogoftheday #dogsofinstagram #doglife #doggo #dogstagram #doggy #doggystyles #beagle #beaglesofinstagram #beagleworld_feature #beaglegang #beaglelife #beaglemania #beagleworld,@sauravsahu25 @sauravsahusg @sujatha @woofwooftv,,en,"Don't disturb! Its netflix time.
#Dog #DogsOfInstagram #Puppy #Dogs #Pet #InstaDog 
#Dogstagram #Petstagram 
#DogLover #DogOfTheDay @sauravsahu25 @sauravsahusg @sujatha.sureshkumar @woofwooftv #beer #dog #sgdogfestival #dogoftheday  #dogsofinstagram #doglife #doggo #dogstagram  #doggy #doggystyles #beagle #beaglesofinstagram #beagleworld_feature #beaglegang #beaglelife #beaglemania #beagleworld",disturb netflix time  dogsofinstagram puppi dog  instadog dogstagram petstagram doglov dogoftheday sureshkumar beer  sgdogfestiv dogoftheday dogsofinstagram doglif doggo dogstagram doggi doggystyl beagl beaglesofinstagram beagleworld featur beaglegang beaglelif beaglemania beagleworld,0.02,0.02,0.72,0.02,0.02,0.15,0.02,0.02,0.02,0.02,1,"{'neg': 0.088, 'neu': 0.912, 'pos': 0.0, 'compound': -0.4019}",0.088,0.912,0.0,-0.4019
A beagle who listens to his master and a beagle who just wants a treat!,,,,en,A beagle who listens to his master and a beagle who just wants a treat!,beagl listen master beagl want treat ,0.01,0.01,0.1,0.01,0.01,0.01,0.34,0.48,0.01,0.06,4,"{'neg': 0.0, 'neu': 0.5, 'pos': 0.5, 'compound': 0.4588}",0.0,0.5,0.5,0.4588
"Archie and the mischievous shuttle cork
@sauravsahu25 @sauravsahusg @sujatha.sureshkumar",,@sauravsahu25 @sauravsahusg @sujatha,,en,"Archie and the mischievous shuttle cork
@sauravsahu25 @sauravsahusg @sujatha.sureshkumar",archi mischiev shuttl cork sureshkumar,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.55,8,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0
