description,hashtag,tag_accounts,description_Emoji,description_Language,description_Translated,clean_text,Hobby,Skincare_Treatment,Work_Event,Fitness,Lifestyle_Health,Shop_Business_Advertisement,Beauty_Makeup,Travel_Celebrations,Food,Life_Happiness,dominant_topic,polarity,neg,neu,pos,compound
"To work towards a healthier Singapore, MOH will take a life-course approach to drive population health.

At MOH’s Committee of Supply Debate 2022, MOH announced their plans to promote overall healthier living, while taking targeted health measures for specific segments of society.

Read more about their plans announced at this year’s Committee of Supply Debate: www.moh.gov.sg/cos2022 #MOHCOS2022 #HealthierSG 

Credit: @moh_singapore",#MOHCOS2022 #HealthierSG,@moh_singapore,,en,"To work towards a healthier Singapore, MOH will take a life-course approach to drive population health.

At MOHs Committee of Supply Debate 2022, MOH announced their plans to promote overall healthier living, while taking targeted health measures for specific segments of society.

Read more about their plans announced at this years Committee of Supply Debate: www.moh.gov.sg/cos2022 #MOHCOS2022 #HealthierSG 

Credit: @moh_singapore",work toward healthier singapor  take life cours approach drive popul health moh committe suppli debat   announc plan promot overal healthier live take target health measur specif segment societi read plan announc year committe suppli debat      mohco healthiersg credit ,0.03,0.03,0.77,0.03,0.03,0.03,0.03,0.03,0.03,0.03,1,"{'neg': 0.0, 'neu': 0.934, 'pos': 0.066, 'compound': 0.3818}",0.0,0.934,0.066,0.3818
"#ForwardSG How do we build a stronger Singapore? 🤔

Calling all youths to share your ideas, thoughts and questions with DPM @lawrencewongst for the @channelnewsasia youth forum in November! Tell us what you think using the hashtag #YouthsAskDPM or at go.gov.sg/forwardsgcnayouthforum.

Video credit: MOF",#ForwardSG #YouthsAskDPM,@lawrencewongst @channelnewsasia,thinking face,en,"#ForwardSG How do we build a stronger Singapore? 

Calling all youths to share your ideas, thoughts and questions with DPM @lawrencewongst for the @channelnewsasia youth forum in November! Tell us what you think using the hashtag #YouthsAskDPM or at go.gov.sg/forwardsgcnayouthforum.

Video credit: MOF", forwardsg build stronger singapor call youth share idea thought question  youth forum novemb tell  think use hashtag youthsaskdpm    forwardsgcnayouthforum video credit ,0.01,0.01,0.01,0.57,0.01,0.01,0.16,0.21,0.01,0.01,3,"{'neg': 0.0, 'neu': 0.709, 'pos': 0.291, 'compound': 0.7506}",0.0,0.709,0.291,0.7506
"The #RamadanBazaar at Geylang Serai is finally back! Here are some quick tips on what to expect if you're planning to visit. 

Tell us what you're most looking forward to at the bazaar by leaving a comment below👇 #Ramadan2022",#RamadanBazaar #Ramadan2022,,backhand index pointing down,en,"The #RamadanBazaar at Geylang Serai is finally back! Here are some quick tips on what to expect if you're planning to visit. 

Tell us what you're most looking forward to at the bazaar by leaving a comment below #Ramadan2022", ramadanbazaar geylang serai final back quick tip expect plan visit tell  look forward bazaar leav comment ramadan,0.05,0.01,0.01,0.81,0.1,0.01,0.01,0.01,0.01,0.01,3,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0
"🛣️ Singapore and Malaysia's land borders will reopen without border health measures to fully vaccinated travellers and non-fully vaccinated children aged 12 and below starting 31 March, 11.59pm. 

🚗 Here's what you need to know if you are planning to drive or take the bus to the Causeway or Second Link. To avoid congestion, don't rush down if you don't need to travel urgently so that those with a more essential need can do so smoothly. For more, visit go.gov.sg/landborders310322 (link in bio)
 
Infographic: @mti_sg",,@mti_sg,"automobile, motorway",en," Singapore and Malaysia's land borders will reopen without border health measures to fully vaccinated travellers and non-fully vaccinated children aged 12 and below starting 31 March, 11.59pm. 

 Here's what you need to know if you are planning to drive or take the bus to the Causeway or Second Link. To avoid congestion, don't rush down if you don't need to travel urgently so that those with a more essential need can do so smoothly. For more, visit go.gov.sg/landborders310322 (link in bio)
 
Infographic: @mti_sg",singapor malaysia  land border reopen without border health measur fulli vaccin travel  fulli vaccin children age  start  march    need know plan drive take  causeway second link avoid congest rush need travel urgent essenti need smoothli visit    landbord link  infograph ,0.01,0.01,0.5,0.25,0.01,0.01,0.19,0.01,0.01,0.01,1,"{'neg': 0.054, 'neu': 0.902, 'pos': 0.044, 'compound': -0.1027}",0.054,0.902,0.044,-0.1027
"Our racial harmony is a work in progress and is worth fighting for. To encourage moderation and tolerance, a new law will be introduced to maintain racial harmony. 

Muslim nurses in public healthcare may choose to wear the tudung with their uniform from November onwards. 

For more: gov.sg/article/ndr-2021 #ndrsg",#ndrsg,,,en,"Our racial harmony is a work in progress and is worth fighting for. To encourage moderation and tolerance, a new law will be introduced to maintain racial harmony. 

Muslim nurses in public healthcare may choose to wear the tudung with their uniform from November onwards. 

For more: gov.sg/article/ndr-2021 #ndrsg",racial harmoni work progress worth fight  encourag moder toler   introduc maintain racial harmoni muslim nurs public healthcar  choos wear tudung uniform novemb onward   articl   ndrsg,0.01,0.01,0.01,0.95,0.01,0.01,0.01,0.01,0.01,0.01,3,"{'neg': 0.089, 'neu': 0.751, 'pos': 0.16, 'compound': 0.2732}",0.089,0.751,0.16,0.2732
"“I read up on the vaccine before signing up. Here’s where what we’ve learnt in school about analysing the reliability of sources come in. I know the vaccine is not 100% effective, but one jab is better than none when it comes to reducing our chances of infection.” 

-Year 3 Singapore Polytechnic student Muhammad Syahmi B Mohd Izam signed up for his jab early so that he would have more slots to choose from. 

#SGPerspectives, #IGotMyShotSG
Picture: Ministry of Education, Singapore",#SGPerspectives #IGotMyShotSG,,,en,"I read up on the vaccine before signing up. Heres where what weve learnt in school about analysing the reliability of sources come in. I know the vaccine is not 100% effective, but one jab is better than none when it comes to reducing our chances of infection. 

-Year 3 Singapore Polytechnic student Muhammad Syahmi B Mohd Izam signed up for his jab early so that he would have more slots to choose from. 

#SGPerspectives, #IGotMyShotSG
Picture: Ministry of Education, Singapore",read vaccin sign  here weve learnt school analys reliabl sourc come  know vaccin  effect   better none come reduc chanc infect year  singapor polytechn student muhammad syahmi  mohd izam sign  earli would slot choos sgperspect igotmyshotsg pictur ministri educ singapor,0.01,0.01,0.01,0.01,0.01,0.95,0.01,0.01,0.01,0.01,9,"{'neg': 0.0, 'neu': 0.929, 'pos': 0.071, 'compound': 0.4404}",0.0,0.929,0.071,0.4404
Stay safe and active - avoid crowds and keep your masks on when warming up or cooling down 🌳❤️,,,"red heart, deciduous tree",en,Stay safe and active - avoid crowds and keep your masks on when warming up or cooling down ,stay safe activ avoid crowd keep mask warm cool,0.01,0.01,0.09,0.71,0.15,0.01,0.01,0.01,0.01,0.01,3,"{'neg': 0.154, 'neu': 0.35, 'pos': 0.497, 'compound': 0.5994}",0.154,0.35,0.497,0.5994
"Mask-wearing will no longer be required from 29 Aug 2022 onwards, except in healthcare settings and on public transport. Continue to exercise personal and social responsibility as we take another step towards COVID-resilience 💪 

For more: go.gov.sg/moh-mtf-240822

Infographics: MOH",,,flexed biceps,en,"Mask-wearing will no longer be required from 29 Aug 2022 onwards, except in healthcare settings and on public transport. Continue to exercise personal and social responsibility as we take another step towards COVID-resilience  

For more: go.gov.sg/moh-mtf-240822

Infographics: MOH",mask wear longer requir    onward except healthcar set public transport continu exercis person social respons take anoth step toward covid resili       infograph ,0.09,0.01,0.01,0.19,0.01,0.33,0.01,0.34,0.01,0.01,4,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0
"When majority of Singaporeans stayed at home in 2020 due to COVID-19, a group of essential workers such as our cleaners, security officers and landscape workers continued their roles at their workplaces. One of them is Mdm Lee. 

Watch her story and stay tuned as we pay tribute to their contributions this #MayDay",#MayDay,,,en,"When majority of Singaporeans stayed at home in 2020 due to COVID-19, a group of essential workers such as our cleaners, security officers and landscape workers continued their roles at their workplaces. One of them is Mdm Lee. 

Watch her story and stay tuned as we pay tribute to their contributions this #MayDay",major singaporean stay home   covid  group essenti worker cleaner secur offic landscap worker continu role workplac    watch stori stay tune  tribut contribut mayday,0.01,0.01,0.52,0.42,0.01,0.01,0.01,0.01,0.01,0.01,1,"{'neg': 0.0, 'neu': 0.928, 'pos': 0.072, 'compound': 0.1779}",0.0,0.928,0.072,0.1779
"Explore these places with your little ones this March School Holidays!
📍Children’s Museum
📍Rail Corridor (North)
📍Punggol Regional Library",,,round pushpin,en,"Explore these places with your little ones this March School Holidays!
Childrens Museum
Rail Corridor (North)
Punggol Regional Library",explor place littl one march school holiday children museum rail corridor north punggol region librari,0.01,0.01,0.01,0.55,0.01,0.4,0.01,0.01,0.01,0.01,3,"{'neg': 0.0, 'neu': 0.838, 'pos': 0.162, 'compound': 0.4019}",0.0,0.838,0.162,0.4019
"Vaccination can protect you and your loved ones from COVID-19. This is especially so for the elderly and vulnerable who are at higher risk of severe illness if they get infected. 

Here’s how you can help your loved ones understand a bit more about the COVID-19 vaccination. [Tamil]

Seniors can walk in at any vaccination centre, polyclinic and selected GPs for vaccination today.

#VaccinationSG",#VaccinationSG,,,en,"Vaccination can protect you and your loved ones from COVID-19. This is especially so for the elderly and vulnerable who are at higher risk of severe illness if they get infected. 

Heres how you can help your loved ones understand a bit more about the COVID-19 vaccination. [Tamil]

Seniors can walk in at any vaccination centre, polyclinic and selected GPs for vaccination today.

#VaccinationSG",vaccin protect love one covid  especi elderli vulner higher risk sever ill  infect here help love one understand  covid  vaccin tamil senior walk vaccin centr polyclin select  vaccin today vaccinationsg,0.01,0.01,0.4,0.01,0.01,0.25,0.01,0.13,0.01,0.19,1,"{'neg': 0.115, 'neu': 0.563, 'pos': 0.322, 'compound': 0.8689}",0.115,0.563,0.322,0.8689
"At his Budget 2021 Speech on 16 Feb, Deputy Prime Minister Heng Swee Keat announced a $900 million Household Support Package to support families and households. 

For more information: go.gov.sg/budget21-families-ig (link in bio)",,,,en,"At his Budget 2021 Speech on 16 Feb, Deputy Prime Minister Heng Swee Keat announced a $900 million Household Support Package to support families and households. 

For more information: go.gov.sg/budget21-families-ig (link in bio)",budget  speech   deputi prime minist heng swee keat announc  million household support packag support famili household inform    budget famili  link  ,0.01,0.01,0.01,0.27,0.01,0.68,0.01,0.01,0.01,0.01,9,"{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.6597}",0.0,0.769,0.231,0.6597
"Your COVID-19 vaccine questions answered: Is it true that the old ""killed virus"" vaccine is better for children than the Pfizer-BioNTech, which uses mRNA technology?",,,,en,"Your COVID-19 vaccine questions answered: Is it true that the old ""killed virus"" vaccine is better for children than the Pfizer-BioNTech, which uses mRNA technology?",covid  vaccin question answer true  kill viru vaccin better children pfizer biontech use mrna technolog ,0.0,0.0,0.79,0.17,0.0,0.0,0.0,0.0,0.0,0.0,1,"{'neg': 0.21, 'neu': 0.536, 'pos': 0.254, 'compound': -0.0}",0.21,0.536,0.254,-0.0
"As the oldest child in the family, Malar knew she had a responsibility to herself, her parents and her siblings.

Life was simple but happy back then. But Malar recalls how she learnt an important lesson, that our actions impact the lives of those we love.

Watch “It starts with you” - the short film series here: go.gov.sg/itstartswithyou

#VaccinationSG​ #Govsg​ #covid19vaccination",#VaccinationSG #Govsg #covid19vaccination,,,en,"As the oldest child in the family, Malar knew she had a responsibility to herself, her parents and her siblings.

Life was simple but happy back then. But Malar recalls how she learnt an important lesson, that our actions impact the lives of those we love.

Watch It starts with you - the short film series here: go.gov.sg/itstartswithyou

#VaccinationSG #Govsg #covid19vaccination",oldest child famili malar knew respons parent sibl life simpl happi back malar recal learnt import lesson action impact live love watch start short film seri    itstartswithy vaccinationsg govsg covidvaccinatio,0.0,0.0,0.0,0.67,0.0,0.0,0.29,0.0,0.0,0.0,3,"{'neg': 0.0, 'neu': 0.873, 'pos': 0.127, 'compound': 0.6369}",0.0,0.873,0.127,0.6369
